program_name,city,latitude,longitude
Интеллектуальные системы,Воронеж,51.6605982,39.2005858
Интеллектуальные системы,Белгород,50.5955595,36.5873394
Электроснабжение и механизация строительства,Белгород,50.5955595,36.5873394
Техническая эксплуатация объектов жилищно-коммунального комплекса,Иркутск,52.2891225,104.279829
Техническая эксплуатация объектов жилищно-коммунального комплекса,Белгород,50.5955595,36.5873394
Автомобили и автомобильное хозяйство,Новокузнецк,53.7575903,87.1358494
Менеджмент производственных систем в машиностроении,Новокузнецк,53.7575903,87.1358494
Экономика и аналитика интеллектуального бизнеса,Ставрополь,45.0433245,41.9690934
Экономика и аналитика интеллектуального бизнеса,Новокузнецк,53.7575903,87.1358494
Разработка месторождений полезных ископаемых открытым или подземным способом,Белгород,50.5955595,36.5873394
Горнопромышленная геология и гидрогеология,Белгород,50.5955595,36.5873394
Международная логистика,Хабаровск,48.4812568,135.0762968
Международная логистика,Белгород,50.5955595,36.5873394
Психологическое обеспечение в чрезвычайных и экстремальных ситуациях,Краснодар,45.0351532,38.9772396
Психологическое обеспечение в чрезвычайных и экстремальных ситуациях,Белгород,50.5955595,36.5873394
Теологические и правовые основы национальной безопасности,Белгород,50.5955595,36.5873394
Практическая философия: инжиниринг нейросетей,Белгород,50.5955595,36.5873394
Интернет-СМИ и периодическая печать,Белгород,50.5955595,36.5873394
"Психосоциальная работа, реабилитация и консультирование",Белгород,50.5955595,36.5873394
Искусственный интеллект и аналитика бизнес-процессов,Ульяновск,54.3150278,48.403373
Искусственный интеллект и аналитика бизнес-процессов,Йошкар-Ола,56.6315556,47.8868803
Искусственный интеллект и аналитика бизнес-процессов,Белгород,50.5955595,36.5873394
Информационные системы и технологии в робототехнике и автоматизации,Белгород,50.5955595,36.5873394
Языковые технологии (английский язык/немецкий язык),Белгород,50.5955595,36.5873394
Дошкольное образование и Детская психология,Белгород,50.5955595,36.5873394
"Иностранный язык (первый, второй)",Белгород,50.5955595,36.5873394
География и Информатика,Белгород,50.5955595,36.5873394
Изобразительное искусство. Черчение и Компьютерная графика,Белгород,50.5955595,36.5873394
Физика и Образовательный менеджмент,Новосибирск,55.0288307,82.9226887
Обществознание и Организация воспитательной деятельности,Новосибирск,55.0288307,82.9226887
Начальное образование и Филологическое образование,Новосибирск,55.0288307,82.9226887
Педагогика профессионального образования,Новосибирск,55.0288307,82.9226887
Реклама и связи с общественностью в межкультурных коммуникациях (русский и английский язык),Новосибирск,55.0288307,82.9226887
Бизнес-психология и коучинг в управлении персоналом,Новосибирск,55.0288307,82.9226887
Менеджмент в креативных индустриях,Пермь,58.0108531,56.2318528
Менеджмент в креативных индустриях,Новосибирск,55.0288307,82.9226887
Гастрономический менеджмент,Кострома,57.7679158,40.9269141
"Начальное образование, Методика воспитательной деятельности",Кострома,57.7679158,40.9269141
Коммуникативные стратегии в образовании,Москва,55.625578,37.6063916
Экономическая безопасность и экспертиза деятельности хозяйствующих субъектов,Зерноград,46.8509244,40.316089
Иммерсивные технологии в музейно-экскурсионной деятельности,Барнаул,53.3475493,83.7788448
Технологии промышленного и прикладного садоводства,Курск,51.7270357,36.192248
Материаловедение и дизайн новых материалов,Владивосток,43.1150678,131.8855768
